date,flow,FDCPercentile,calMonthlyFDCPercentile,day,waterYear,waterMonth,waterDay,waterWeek,ewrMeasureExceedance,ewrExceedance,ewrFlowBandNumber,ewrFlowBand
1925-06-12,1234.621483353541,0.27149283847064826,0.44,163,1924,9,255,37,,0.54,3,Normal
1925-06-13,1212.223586624826,0.27696994212916826,0.46,164,1924,9,256,37,,0.54,3,Normal
1925-06-14,1199.8325625536734,0.28,0.47125080746493675,165,1924,9,257,37,,0.54,3,Normal
1925-06-15,1175.3661790469923,0.2860947139127389,0.4961479601244362,166,1924,9,258,37,,0.54,3,Normal
1925-06-16,1155.331351858345,0.2911224951452646,0.51,167,1924,9,259,37,,0.54,3,Normal
1925-06-17,1147.3120589078617,0.29318822436011843,0.52,168,1924,9,260,38,,0.54,3,Normal
1925-06-18,1126.8168270203344,0.2984676922055619,0.5378422390234907,169,1924,9,261,38,0.48,0.54,3,Normal
1925-06-19,1123.1523461933543,0.29941164389161523,0.54,170,1924,9,262,38,,0.54,3,Normal
1925-06-20,1058.5664467546396,0.31,0.5767521359026755,171,1924,9,263,38,,0.54,3,Normal
1925-06-21,1047.345828906835,0.31481521538147955,0.59,172,1924,9,264,38,,0.48,3,Normal
1925-06-22,1035.2640252451852,0.32,0.6,173,1924,9,265,38,,0.48,3,Normal
1925-06-23,1026.2101187929525,0.3226370302788774,0.6054435208063763,174,1924,9,266,38,,0.48,3,Normal
1925-06-24,1006.5763361968478,0.32835554299689396,0.62,175,1924,9,267,39,,0.48,3,Normal
1925-06-25,982.0282013084473,0.3372575863519564,0.641148115538304,176,1924,9,268,39,,0.48,3,Normal
1925-06-26,964.9270885779065,0.3429459443191993,0.6624530717416132,177,1924,9,269,39,,0.48,3,Normal
1925-06-27,953.7943556779089,0.3462392186643199,0.67,178,1924,9,270,39,,0.48,3,Normal
1925-06-28,919.1681111080468,0.3575386377978356,0.6942908410763288,179,1924,9,271,39,0.42000000000000004,0.48,3,Normal
1925-06-29,892.9714266533351,0.3687104282330824,0.71,180,1924,9,272,39,,0.48,3,Normal
1925-06-30,857.9729404886403,0.3823405750711704,0.7324454500517227,181,1924,9,273,39,,0.48,3,Normal
1925-07-01,851.3524088367864,0.38650562069146366,0.16,182,1924,10,274,40,,0.42000000000000004,3,Normal
1925-07-02,817.19167764394,0.4012458430517772,0.18163051876323466,183,1924,10,275,40,,0.42000000000000004,3,Normal
1925-07-03,790.2740343679293,0.4129985820035896,0.2,184,1924,10,276,40,,0.42000000000000004,3,Normal
1925-07-04,768.4059838906146,0.4223928962215814,0.22479416385144163,185,1924,10,277,40,,0.42000000000000004,3,Normal
1925-07-05,745.3882225988765,0.4350347485740903,0.24694563024248298,186,1924,10,278,40,,0.42000000000000004,3,Normal
1925-07-06,710.9145884918202,0.45,0.28,187,1924,10,279,40,,0.42000000000000004,3,Normal
1925-07-07,674.1295584334669,0.4647858743868294,0.32,188,1924,10,280,40,,0.42000000000000004,3,Normal
1925-07-08,650.4824688347184,0.47637395994219717,0.3485079062115558,189,1924,10,281,41,0.5,0.42000000000000004,3,Normal
1925-07-09,636.5830421564605,0.4851517010549252,0.37,190,1924,10,282,41,,0.42000000000000004,3,Normal
1925-07-10,619.7760781539125,0.4943500069769319,0.4,191,1924,10,283,41,,0.42000000000000004,3,Normal
1925-07-11,588.3224296656455,0.51,0.45,192,1924,10,284,41,,0.5,3,Normal
1925-07-12,566.6781447524033,0.52,0.48,193,1924,10,285,41,,0.5,3,Normal
1925-07-13,554.634520659176,0.5265255703383801,0.504202881554321,194,1924,10,286,41,,0.5,3,Normal
1925-07-14,531.2518452874355,0.54,0.5488596383812636,195,1924,10,287,41,,0.5,3,Normal
1925-07-15,512.1928573184496,0.5514095506835845,0.58,196,1924,10,288,42,,0.5,3,Normal
1925-07-16,502.78711458791463,0.56,0.6,197,1924,10,289,42,,0.5,3,Normal
1925-07-17,485.2693293039278,0.5755940726836944,0.65,198,1924,10,290,42,,0.5,3,Normal
1925-07-18,474.65062472348933,0.5858791970928431,0.67,199,1924,10,291,42,0.65,0.5,3,Normal
1925-07-19,456.4231901003585,0.6,0.7,200,1924,10,292,42,,0.5,3,Normal
1925-07-20,446.5785846181075,0.61,0.72,201,1924,10,293,42,,0.5,3,Normal
1925-07-21,435.072576070002,0.62,0.75,202,1924,10,294,42,,0.65,3,Normal
1925-07-22,427.13455561928293,0.63,0.78,203,1924,10,295,43,,0.65,3,Normal
1925-07-23,418.19591894878914,0.64,0.8,204,1924,10,296,43,,0.65,3,Normal
1925-07-24,406.6998144009385,0.65,0.82,205,1924,10,297,43,,0.65,3,Normal
1925-07-25,402.5169177207883,0.6539402322522943,0.83,206,1924,10,298,43,,0.65,3,Normal
1925-07-26,394.0246771984694,0.6631605789841425,0.8449686505345683,207,1924,10,299,43,,0.65,3,Normal
1925-07-27,385.1911752921153,0.676277527156689,0.86,208,1924,10,300,43,,0.65,3,Normal
1925-07-28,378.9880773855328,0.6847873125770286,0.8747873125770286,209,1924,10,301,43,0.76,0.65,3,Normal
1925-07-29,368.2949483622472,0.6961288628868612,0.89,210,1924,10,302,44,,0.65,3,Normal
1925-07-30,364.0219169855969,0.7,0.9,211,1924,10,303,44,,0.65,3,Normal
1925-07-31,353.9854470549364,0.71,0.91,212,1924,10,304,44,,0.65,3,Normal
1925-08-01,343.6813062294257,0.72,0.62,213,1924,11,305,44,,0.76,4,Mod_Dry
1925-08-02,341.5509340157824,0.7240258453256534,0.63,214,1924,11,306,44,,0.76,4,Mod_Dry
1925-08-03,337.190726462265,0.7315651517874866,0.65,215,1924,11,307,44,,0.76,4,Mod_Dry
1925-08-04,334.40753684918,0.7351987566768933,0.67,216,1924,11,308,44,,0.76,4,Mod_Dry
1925-08-05,327.53531137661633,0.7447827457207707,0.69,217,1924,11,309,45,,0.76,4,Mod_Dry
1925-08-06,321.1792922198463,0.7547001395363631,0.7224552503067629,218,1924,11,310,45,,0.76,4,Mod_Dry
1925-08-07,313.5219265442754,0.7656192356309673,0.75,219,1924,11,311,45,,0.76,4,Mod_Dry
1925-08-08,305.93110950428735,0.7756498719925308,0.78,220,1924,11,312,45,0.88,0.76,4,Mod_Dry
1925-08-09,298.83103500415575,0.7856467390082438,0.8004808828170881,221,1924,11,313,45,,0.76,4,Mod_Dry
1925-08-10,298.83103500415575,0.7856467390082438,0.8004808828170881,222,1924,11,314,45,,0.76,4,Mod_Dry
1925-08-11,287.1237983502716,0.8042559277181712,0.84,223,1924,11,315,45,,0.88,4,Mod_Dry
1925-08-12,283.22183480614996,0.81,0.85,224,1924,11,316,46,,0.88,4,Mod_Dry
1925-08-13,283.22183480614996,0.81,0.85,225,1924,11,317,46,,0.88,4,Mod_Dry
1925-08-14,281.4649889839421,0.82,0.87,226,1924,11,318,46,,0.88,4,Mod_Dry
1925-08-15,273.29546097521643,0.83,0.88,227,1924,11,319,46,,0.88,4,Mod_Dry
1925-08-16,265.9546773532155,0.84,0.9,228,1924,11,320,46,,0.88,4,Mod_Dry
1925-08-17,273.29546097521643,0.83,0.88,229,1924,11,321,46,,0.88,4,Mod_Dry
1925-08-18,287.1237983502716,0.8042559277181712,0.84,230,1924,11,322,46,0.84,0.88,4,Mod_Dry
1925-08-19,259.36941771991155,0.8557925560616066,0.9227541081550737,231,1924,11,323,47,,0.88,4,Mod_Dry
1925-08-20,254.57965108781718,0.87,0.933490088967406,232,1924,11,324,47,,0.88,4,Mod_Dry
1925-08-21,246.51613596706648,0.88,0.9447736852960689,233,1924,11,325,47,,0.84,4,Mod_Dry
1925-08-22,246.51613596706648,0.88,0.9447736852960689,234,1924,11,326,47,,0.84,4,Mod_Dry
1925-08-23,242.391699236284,0.885911659966254,0.95,235,1924,11,327,47,,0.84,4,Mod_Dry
1925-08-24,236.1880607192076,0.8968083341984725,0.9579792801498629,236,1924,11,328,47,,0.84,4,Mod_Dry
1925-08-25,236.1880607192076,0.8968083341984725,0.9579792801498629,237,1924,11,329,47,,0.84,4,Mod_Dry
1925-08-26,236.1880607192076,0.8968083341984725,0.9579792801498629,238,1924,11,330,48,,0.84,4,Mod_Dry
1925-08-27,236.1880607192076,0.8968083341984725,0.9579792801498629,239,1924,11,331,48,,0.84,4,Mod_Dry
1925-08-28,234.61701480289815,0.9,0.96,240,1924,11,332,48,0.9299999999999999,0.84,4,Mod_Dry
1925-08-29,234.61701480289815,0.9,0.96,241,1924,11,333,48,,0.84,4,Mod_Dry
1925-08-30,231.50816883736104,0.9049549943544583,0.9635241829923533,242,1924,11,334,48,,0.84,4,Mod_Dry
1925-08-31,228.68255337119885,0.9094585654023356,0.9667272963273876,243,1924,11,335,48,,0.84,4,Mod_Dry
1925-09-01,228.34284828898484,0.91,0.7917073403980743,244,1924,12,336,48,,0.9299999999999999,5,Dry
1925-09-02,225.81321850804704,0.9150683870452603,0.81,245,1924,12,337,49,,0.9299999999999999,5,Dry
1925-09-03,220.74705843068895,0.9239516303133979,0.83,246,1924,12,338,49,,0.9299999999999999,5,Dry
1925-09-04,216.76015759639935,0.93,0.85,247,1924,12,339,49,,0.9299999999999999,5,Dry
1925-09-05,216.76015759639935,0.93,0.85,248,1924,12,340,49,,0.9299999999999999,5,Dry
1925-09-06,216.76015759639935,0.93,0.85,249,1924,12,341,49,,0.9299999999999999,5,Dry
1925-09-07,208.05193903097586,0.94,0.88,250,1924,12,342,49,,0.9299999999999999,5,Dry
1925-09-08,203.89821723625838,0.9497897154013977,0.9049166982748674,251,1924,12,343,49,0.94,0.9299999999999999,5,Dry
1925-09-09,203.8089946506679,0.95,0.91,252,1924,12,344,50,,0.9299999999999999,5,Dry
1925-09-10,203.8089946506679,0.95,0.91,253,1924,12,345,50,,0.9299999999999999,5,Dry
1925-09-11,203.8089946506679,0.95,0.91,254,1924,12,346,50,,0.94,5,Dry
1925-09-12,203.5256755029434,0.951198970067807,0.93,255,1924,12,347,50,,0.94,5,Dry
1925-09-13,203.5256755029434,0.951198970067807,0.93,256,1924,12,348,50,,0.94,5,Dry
1925-09-14,203.8089946506679,0.95,0.91,257,1924,12,349,50,,0.94,5,Dry
1925-09-15,203.8089946506679,0.95,0.91,258,1924,12,350,50,,0.94,5,Dry
1925-09-16,203.8089946506679,0.95,0.91,259,1924,12,351,51,,0.94,5,Dry
1925-09-17,203.5256755029434,0.951198970067807,0.93,260,1924,12,352,51,,0.94,5,Dry
1925-09-18,203.5256755029434,0.951198970067807,0.93,261,1924,12,353,51,0.92,0.94,5,Dry
1925-09-19,201.44597362677595,0.96,0.9357351895129522,262,1924,12,354,51,,0.94,5,Dry
1925-09-20,201.44597362677595,0.96,0.9357351895129522,263,1924,12,355,51,,0.94,5,Dry
1925-09-21,199.8994625042784,0.9632018658998586,0.94,264,1924,12,356,51,,0.92,5,Dry
1925-09-22,199.8994625042784,0.9632018658998586,0.94,265,1924,12,357,51,,0.92,5,Dry
1925-09-23,196.6159427295861,0.97,0.95,266,1924,12,358,52,,0.92,5,Dry
1925-09-24,196.6159427295861,0.97,0.95,267,1924,12,359,52,,0.92,5,Dry
1925-09-25,195.26379229446485,0.9709723503998152,0.9519794786073156,268,1924,12,360,52,,0.92,5,Dry
1925-09-26,191.55933856639643,0.9736362751895604,0.9574026081024037,269,1924,12,361,52,,0.92,5,Dry
1925-09-27,187.59540873385274,0.9764867928963181,0.9621225562037111,270,1924,12,362,52,,0.92,5,Dry
1925-09-28,187.59540873385274,0.9764867928963181,0.9621225562037111,271,1924,12,363,52,0.9299999999999999,0.92,5,Dry
1925-09-29,187.59540873385274,0.9764867928963181,0.9621225562037111,272,1924,12,364,52,,0.92,5,Dry
1925-09-30,188.80655001710193,0.975615844161317,0.9609485487618482,273,1924,12,365,53,,0.92,5,Dry
1925-10-01,187.59540873385274,0.9764867928963181,0.8409561855241159,274,1925,1,1,1,0.92,0.92,5,Dry
1925-10-02,187.59540873385274,0.9764867928963181,0.8409561855241159,275,1925,1,2,1,,0.92,5,Dry
1925-10-03,187.59540873385274,0.9764867928963181,0.8409561855241159,276,1925,1,3,1,,0.92,5,Dry
1925-10-04,182.70994304697962,0.98,0.86,277,1925,1,4,1,,0.92,5,Dry
1925-10-05,178.24119407222702,0.982359865265297,0.8749978895588733,278,1925,1,5,1,,0.92,5,Dry
1925-10-06,176.40339207274639,0.9833303751613709,0.8830256108170165,279,1925,1,6,1,,0.92,5,Dry
1925-10-07,173.69054005715492,0.9847629830965345,0.8942678162721828,280,1925,1,7,1,,0.92,5,Dry
1925-10-08,170.1542931824863,0.9866304109194428,0.91,281,1925,1,8,2,0.94,0.92,5,Dry
1925-10-09,170.1542931824863,0.9866304109194428,0.91,282,1925,1,9,2,,0.92,5,Dry
1925-10-10,173.69054005715492,0.9847629830965345,0.8942678162721828,283,1925,1,10,2,,0.92,5,Dry
1925-10-11,173.69054005715492,0.9847629830965345,0.8942678162721828,284,1925,1,11,2,,0.94,5,Dry
1925-10-12,170.1542931824863,0.9866304109194428,0.91,285,1925,1,12,2,,0.94,5,Dry
1925-10-13,170.1542931824863,0.9866304109194428,0.91,286,1925,1,13,2,,0.94,5,Dry
1925-10-14,166.28692278082374,0.9886726990699931,0.92,287,1925,1,14,2,,0.94,5,Dry
1925-10-15,164.87276110443864,0.9894194921967652,0.9294839463227599,288,1925,1,15,3,,0.94,5,Dry
1925-10-16,164.87276110443864,0.9894194921967652,0.9294839463227599,289,1925,1,16,3,,0.94,5,Dry
1925-10-17,164.87276110443864,0.9894194921967652,0.9294839463227599,290,1925,1,17,3,,0.94,5,Dry
1925-10-18,164.87276110443864,0.9894194921967652,0.9294839463227599,291,1925,1,18,3,0.91,0.94,5,Dry
1925-10-19,166.28692278082374,0.9886726990699931,0.92,292,1925,1,19,3,,0.94,5,Dry
1925-10-20,166.28692278082374,0.9886726990699931,0.92,293,1925,1,20,3,,0.94,5,Dry
1925-10-21,170.1542931824863,0.9866304109194428,0.91,294,1925,1,21,3,,0.91,5,Dry
1925-10-22,170.1542931824863,0.9866304109194428,0.91,295,1925,1,22,4,,0.91,5,Dry
1925-10-23,166.28692278082374,0.9886726990699931,0.92,296,1925,1,23,4,,0.91,5,Dry
1925-10-24,166.28692278082374,0.9886726990699931,0.92,297,1925,1,24,4,,0.91,5,Dry
1925-10-25,164.87276110443864,0.9894194921967652,0.9294839463227599,298,1925,1,25,4,,0.91,5,Dry
1925-10-26,164.87276110443864,0.9894194921967652,0.9294839463227599,299,1925,1,26,4,,0.91,5,Dry
1925-10-27,163.34360961716123,0.990119301256036,0.9335410691286342,300,1925,1,27,4,,0.91,5,Dry
1925-10-28,160.6947843635154,0.9908544171537754,0.94,301,1925,1,28,4,0.9299999999999999,0.91,5,Dry
1925-10-29,160.6947843635154,0.9908544171537754,0.94,302,1925,1,29,5,,0.91,5,Dry
1925-10-30,158.27944712761152,0.9915247342304008,0.9461489132596264,303,1925,1,30,5,,0.91,5,Dry
1925-10-31,158.27944712761152,0.9915247342304008,0.9461489132596264,304,1925,1,31,5,,0.91,5,Dry
1925-11-01,160.6947843635154,0.9908544171537754,0.9704693950232383,305,1925,2,32,5,,0.9299999999999999,5,Dry
1925-11-02,160.6947843635154,0.9908544171537754,0.9704693950232383,306,1925,2,33,5,,0.9299999999999999,5,Dry
1925-11-03,163.34360961716123,0.990119301256036,0.9660871481126634,307,1925,2,34,5,,0.9299999999999999,5,Dry
1925-11-04,164.87276110443864,0.9894194921967652,0.963586625415238,308,1925,2,35,5,,0.9299999999999999,5,Dry
1925-11-05,164.87276110443864,0.9894194921967652,0.963586625415238,309,1925,2,36,6,,0.9299999999999999,5,Dry
1925-11-06,166.28692278082374,0.9886726990699931,0.9612741381312437,310,1925,2,37,6,,0.9299999999999999,5,Dry
1925-11-07,166.28692278082374,0.9886726990699931,0.9612741381312437,311,1925,2,38,6,,0.9299999999999999,5,Dry
1925-11-08,170.1542931824863,0.9866304109194428,0.9536544917836723,312,1925,2,39,6,0.9299999999999999,0.9299999999999999,5,Dry
1925-11-09,173.69054005715492,0.9847629830965345,0.9447561345596782,313,1925,2,40,6,,0.9299999999999999,5,Dry
1925-11-10,178.24119407222702,0.982359865265297,0.9360183669337293,314,1925,2,41,6,,0.9299999999999999,5,Dry
1925-11-11,178.24119407222702,0.982359865265297,0.9360183669337293,315,1925,2,42,6,,0.9299999999999999,5,Dry
1925-11-12,178.24119407222702,0.982359865265297,0.9360183669337293,316,1925,2,43,7,,0.9299999999999999,5,Dry
1925-11-13,181.07352173620643,0.9808641644076459,0.9322038794217464,317,1925,2,44,7,,0.9299999999999999,5,Dry
1925-11-14,182.70994304697962,0.98,0.93,318,1925,2,45,7,,0.9299999999999999,5,Dry
1925-11-15,187.59540873385274,0.9764867928963181,0.92,319,1925,2,46,7,,0.9299999999999999,5,Dry
1925-11-16,191.55933856639643,0.9736362751895604,0.9066957871103252,320,1925,2,47,7,,0.9299999999999999,5,Dry
1925-11-17,196.6159427295861,0.97,0.89,321,1925,2,48,7,,0.9299999999999999,5,Dry
1925-11-18,197.85102796759864,0.9674429040635514,0.8817943917936931,322,1925,2,49,7,0.91,0.9299999999999999,5,Dry
1925-11-19,197.85102796759864,0.9674429040635514,0.8817943917936931,323,1925,2,50,8,,0.9299999999999999,5,Dry
1925-11-20,201.44597362677595,0.96,0.86,324,1925,2,51,8,,0.9299999999999999,5,Dry
1925-11-21,203.5256755029434,0.951198970067807,0.85,325,1925,2,52,8,,0.91,5,Dry
1925-11-22,203.5256755029434,0.951198970067807,0.85,326,1925,2,53,8,,0.91,5,Dry
1925-11-23,208.05193903097586,0.94,0.79,327,1925,2,54,8,,0.91,5,Dry
1925-11-24,234.61701480289815,0.9,0.65,328,1925,2,55,8,,0.91,5,Dry
1925-11-25,239.53935321175527,0.89,0.61,329,1925,2,56,8,,0.91,5,Dry
1925-11-26,254.57965108781718,0.87,0.54,330,1925,2,57,9,,0.91,5,Dry
1925-11-27,287.1237983502716,0.8042559277181712,0.36,331,1925,2,58,9,,0.91,5,Dry
1925-11-28,259.36941771991155,0.8557925560616066,0.51,332,1925,2,59,9,0.72,0.91,5,Dry
1925-11-29,256.8829690438695,0.8622665951875415,0.52,333,1925,2,60,9,,0.91,5,Dry
1925-11-30,263.11415809696183,0.8469425225544561,0.47,334,1925,2,61,9,,0.91,5,Dry
1925-12-01,263.11415809696183,0.8469425225544561,0.9269425225544562,335,1925,3,62,9,,0.72,4,Mod_Dry
1925-12-02,265.9546773532155,0.84,0.92,336,1925,3,63,9,,0.72,4,Mod_Dry
1925-12-03,265.9546773532155,0.84,0.92,337,1925,3,64,10,,0.72,4,Mod_Dry
1925-12-04,265.9546773532155,0.84,0.92,338,1925,3,65,10,,0.72,4,Mod_Dry
1925-12-05,268.901049710804,0.8359862972275085,0.9118561593898219,339,1925,3,66,10,,0.72,4,Mod_Dry
1925-12-06,276.1648925085197,0.8264876409870453,0.9,340,1925,3,67,10,,0.72,4,Mod_Dry
1925-12-07,281.4649889839421,0.82,0.8924895283936186,341,1925,3,68,10,,0.72,4,Mod_Dry
1925-12-08,287.1237983502716,0.8042559277181712,0.88,342,1925,3,69,10,0.8,0.72,4,Mod_Dry
1925-12-09,302.6397594058508,0.7801442724310819,0.8445362120591643,343,1925,3,70,10,,0.72,4,Mod_Dry
1925-12-10,305.93110950428735,0.7756498719925308,0.8374990330346765,344,1925,3,71,11,,0.72,4,Mod_Dry
1925-12-11,305.93110950428735,0.7756498719925308,0.8374990330346765,345,1925,3,72,11,,0.8,4,Mod_Dry
1925-12-12,313.5219265442754,0.7656192356309673,0.8140650374022963,346,1925,3,73,11,,0.8,4,Mod_Dry
1925-12-13,317.9418365445629,0.76,0.8048714518228357,347,1925,3,74,11,,0.8,4,Mod_Dry
1925-12-14,321.1792922198463,0.7547001395363631,0.7997763293262137,348,1925,3,75,11,,0.8,4,Mod_Dry
1925-12-15,327.53531137661633,0.7447827457207707,0.78,349,1925,3,76,11,,0.8,4,Mod_Dry
1925-12-16,330.7299849541676,0.74,0.77,350,1925,3,77,11,,0.8,4,Mod_Dry
1925-12-17,334.40753684918,0.7351987566768933,0.76,351,1925,3,78,12,,0.8,4,Mod_Dry
1925-12-18,337.190726462265,0.7315651517874866,0.75155822854056,352,1925,3,79,12,0.8200000000000001,0.8,4,Mod_Dry
1925-12-19,341.5509340157824,0.7240258453256534,0.74,353,1925,3,80,12,,0.8,4,Mod_Dry
1925-12-20,341.5509340157824,0.7240258453256534,0.74,354,1925,3,81,12,,0.8,4,Mod_Dry
1925-12-21,353.9854470549364,0.71,0.69,355,1925,3,82,12,,0.8200000000000001,4,Mod_Dry
1925-12-22,364.0219169855969,0.7,0.67,356,1925,3,83,12,,0.8200000000000001,4,Mod_Dry
1925-12-23,364.0219169855969,0.7,0.67,357,1925,3,84,12,,0.8200000000000001,4,Mod_Dry
1925-12-24,368.2949483622472,0.6961288628868612,0.65,358,1925,3,85,13,,0.8200000000000001,4,Mod_Dry
1925-12-25,382.5955185449121,0.68,0.62,359,1925,3,86,13,,0.8200000000000001,4,Mod_Dry
1925-12-26,396.08395114131787,0.66,0.55,360,1925,3,87,13,,0.8200000000000001,4,Mod_Dry
1925-12-27,394.0246771984694,0.6631605789841425,0.56,361,1925,3,88,13,,0.8200000000000001,4,Mod_Dry
1925-12-28,418.19591894878914,0.64,0.48,362,1925,3,89,13,0.73,0.8200000000000001,4,Mod_Dry
1925-12-29,427.13455561928293,0.63,0.45,363,1925,3,90,13,,0.8200000000000001,4,Mod_Dry
1925-12-30,427.13455561928293,0.63,0.45,364,1925,3,91,13,,0.8200000000000001,4,Mod_Dry
1925-12-31,429.7789068771616,0.6266687522735733,0.44,365,1925,3,92,14,,0.8200000000000001,4,Mod_Dry
1926-01-01,435.072576070002,0.62,0.9339453327607646,1,1925,4,93,14,,0.73,4,Mod_Dry
1926-01-02,435.072576070002,0.62,0.9339453327607646,2,1925,4,94,14,,0.73,4,Mod_Dry
1926-01-03,438.52202847852135,0.617002042546642,0.93,3,1925,4,95,14,,0.73,4,Mod_Dry
1926-01-04,438.52202847852135,0.617002042546642,0.93,4,1925,4,96,14,,0.73,4,Mod_Dry
1926-01-05,442.70876171301757,0.6133633061273253,0.9248033214664458,5,1925,4,97,14,,0.73,4,Mod_Dry
1926-01-06,446.5785846181075,0.61,0.92,6,1925,4,98,14,,0.73,4,Mod_Dry
1926-01-07,451.75705161771555,0.6047397922558254,0.9052102048952436,7,1925,4,99,15,,0.73,4,Mod_Dry
1926-01-08,461.11495907205375,0.5965485209085978,0.8966000978267715,8,1925,4,100,15,0.8200000000000001,0.73,4,Mod_Dry
1926-01-09,474.65062472348933,0.5858791970928431,0.88,9,1925,4,101,15,,0.73,4,Mod_Dry
1926-01-10,481.2619091696472,0.58,0.8653728671546678,10,1925,4,102,15,,0.73,4,Mod_Dry
1926-01-11,481.2619091696472,0.58,0.8653728671546678,11,1925,4,103,15,,0.8200000000000001,4,Mod_Dry
1926-01-12,481.2619091696472,0.58,0.8653728671546678,12,1925,4,104,15,,0.8200000000000001,4,Mod_Dry
1926-01-13,485.2693293039278,0.5755940726836944,0.86,13,1925,4,105,15,,0.8200000000000001,4,Mod_Dry
1926-01-14,492.53168390950515,0.5682507566203591,0.84,14,1925,4,106,16,,0.8200000000000001,4,Mod_Dry
1926-01-15,496.9047674821628,0.564732498892339,0.83,15,1925,4,107,16,,0.8200000000000001,4,Mod_Dry
1926-01-16,507.0059290967494,0.5561468739628772,0.8088934254461058,16,1925,4,108,16,,0.8200000000000001,4,Mod_Dry
1926-01-17,512.1928573184496,0.5514095506835845,0.8,17,1925,4,109,16,,0.8200000000000001,4,Mod_Dry
1926-01-18,512.1928573184496,0.5514095506835845,0.8,18,1925,4,110,16,0.88,0.8200000000000001,4,Mod_Dry
1926-01-19,512.1928573184496,0.5514095506835845,0.8,19,1925,4,111,16,,0.8200000000000001,4,Mod_Dry
1926-01-20,515.3885911234855,0.5490566117130489,0.79,20,1925,4,112,16,,0.8200000000000001,4,Mod_Dry
1926-01-21,531.2518452874355,0.54,0.76,21,1925,4,113,17,,0.88,4,Mod_Dry
1926-01-22,554.634520659176,0.5265255703383801,0.7208097674043842,22,1925,4,114,17,,0.88,4,Mod_Dry
1926-01-23,593.0643481918721,0.5074538814508912,0.65,23,1925,4,115,17,,0.88,4,Mod_Dry
1926-01-24,561.4868496933939,0.5228127879774911,0.7144511198708627,24,1925,4,116,17,,0.88,4,Mod_Dry
1926-01-25,561.4868496933939,0.5228127879774911,0.7144511198708627,25,1925,4,117,17,,0.88,4,Mod_Dry
1926-01-26,570.168777231537,0.5183872729022349,0.69,26,1925,4,118,17,,0.88,4,Mod_Dry
1926-01-27,570.168777231537,0.5183872729022349,0.69,27,1925,4,119,17,,0.88,4,Mod_Dry
