date,datetime,days,waterYear,waterWeek,flowMean,flowMin,flowMax,flowMedian,flowChange,volume,flowMeanVariance,flowMeanCalWeeklyExceedance
-1299974400000,1928-10-22T02:00:00.000+02:00,7,1928,4,226,221,229,226,-3,136,-0.03829787234042553,0.48
-1299369600000,1928-10-29T02:00:00.000+02:00,7,1928,5,234,217,242,236,19,142,-0.029045643153526972,0.45625000000000004
-1298764800000,1928-11-05T02:00:00.000+02:00,7,1928,6,229,226,232,229,0,138,-0.08764940239043825,0.58
-1298160000000,1928-11-12T02:00:00.000+02:00,7,1928,7,248,235,257,250,22,150,-0.07806691449814127,0.5826126126126127
-1297555200000,1928-11-19T02:00:00.000+02:00,7,1928,8,267,257,281,263,25,161,-0.08873720136518772,0.57
-1296950400000,1928-11-26T02:00:00.000+02:00,7,1928,9,303,281,318,306,21,183,-0.07339449541284404,0.55
-1296345600000,1928-12-03T02:00:00.000+02:00,7,1928,10,315,306,324,314,18,190,-0.14864864864864866,0.64
-1295740800000,1928-12-10T02:00:00.000+02:00,7,1928,11,342,324,354,344,30,207,-0.17191283292978207,0.7061674008810572
-1295136000000,1928-12-17T02:00:00.000+02:00,7,1928,12,378,364,385,379,21,229,-0.18181818181818182,0.7247058823529412
-1294531200000,1928-12-24T02:00:00.000+02:00,7,1928,13,393,390,394,394,4,238,-0.24423076923076922,0.8187096774193547
-1293926400000,1928-12-31T02:00:00.000+02:00,7,1928,14,403,394,412,407,18,244,-0.3099315068493151,0.9294037478705282
-1293321600000,1929-01-07T02:00:00.000+02:00,7,1928,15,458,418,507,456,89,277,-0.2953846153846154,0.88
-1292716800000,1929-01-14T02:00:00.000+02:00,7,1928,16,550,485,612,567,-18,333,-0.24554183813443073,0.8125714285714285
-1292112000000,1929-01-21T02:00:00.000+02:00,7,1928,17,642,435,790,699,333,388,-0.2375296912114014,0.7376611694152924
-1291507200000,1929-01-28T02:00:00.000+02:00,7,1928,18,760,741,776,764,-27,460,-0.22448979591836735,0.61
-1290902400000,1929-02-04T02:00:00.000+02:00,7,1928,19,709,685,735,705,-51,429,-0.3856152512998267,0.8181818181818181
-1290297600000,1929-02-11T02:00:00.000+02:00,7,1928,20,705,685,735,705,51,426,-0.4655041698256255,0.9047619047619047
-1289692800000,1929-02-18T02:00:00.000+02:00,7,1928,21,752,730,782,745,47,455,-0.5132686084142395,0.9
-1289088000000,1929-02-25T02:00:00.000+02:00,7,1928,22,826,805,846,817,41,500,-0.5510869565217391,0.8690095238095238
-1288483200000,1929-03-04T02:00:00.000+02:00,7,1928,23,860,846,893,858,47,520,-0.6098003629764065,0.8781005586592179
-1287878400000,1929-03-11T02:00:00.000+02:00,7,1928,24,912,903,929,910,26,552,-0.6312171451678124,0.8870588235294117
-1287273600000,1929-03-18T02:00:00.000+02:00,7,1928,25,975,941,995,982,54,590,-0.6398226819357222,0.87993907083016
-1286668800000,1929-03-25T02:00:00.000+02:00,7,1928,26,1047,1007,1078,1047,71,633,-0.642295866074479,0.8799024390243902
-1286064000000,1929-04-01T02:00:00.000+02:00,7,1928,27,1165,1106,1222,1164,117,705,-0.6165240289664253,0.889478672985782
-1285459200000,1929-04-08T02:00:00.000+02:00,7,1928,28,1315,1259,1388,1302,129,796,-0.5648577101257446,0.8588644264194669
-1284854400000,1929-04-15T02:00:00.000+02:00,7,1928,29,1467,1388,1528,1475,140,887,-0.5045592705167173,0.8423728813559321
-1284249600000,1929-04-22T02:00:00.000+02:00,7,1928,30,1559,1546,1571,1557,-6,943,-0.4541316526610644,0.8247883211678833
-1283644800000,1929-04-29T02:00:00.000+02:00,7,1928,31,1485,1406,1546,1492,-141,898,-0.44938820912124583,0.8298389643195453
-1283040000000,1929-05-06T02:00:00.000+02:00,7,1928,32,1329,1250,1388,1339,-138,804,-0.46669341894060995,0.8687390300230947
-1282435200000,1929-05-13T02:00:00.000+02:00,7,1928,33,1169,1106,1235,1164,-129,707,-0.4843405381561535,0.8826666666666668
-1281830400000,1929-05-20T02:00:00.000+02:00,7,1928,34,968,858,1078,971,-220,586,-0.5212660731948566,0.90973630831643
-1281225600000,1929-05-27T02:00:00.000+02:00,7,1928,35,724,637,817,725,-181,438,-0.590265987549519,0.9398739936996849
-1280620800000,1929-06-03T02:00:00.000+02:00,7,1928,36,536,478,607,543,-129,324,-0.6476002629848784,0.9522891566265063
-1280016000000,1929-06-10T02:00:00.000+02:00,7,1928,37,439,430,452,435,-5,265,-0.6594259115593484,0.9599136379992803
-1279411200000,1929-06-17T02:00:00.000+02:00,7,1928,38,426,412,435,427,-23,258,-0.6077348066298343,0.95
-1278806400000,1929-06-24T02:00:00.000+02:00,7,1928,39,400,385,412,403,-27,242,-0.5609220636663008,0.9491114701130856
-1278201600000,1929-07-01T02:00:00.000+02:00,7,1928,40,369,352,383,375,-31,223,-0.5214007782101168,0.9496027241770715
-1277596800000,1929-07-08T02:00:00.000+02:00,7,1928,41,342,331,347,344,-17,207,-0.4818181818181818,0.9486238532110093
-1276992000000,1929-07-15T02:00:00.000+02:00,7,1928,42,326,321,331,328,-10,197,-0.43500866551126516,0.9399506172839506
-1276387200000,1929-07-22T02:00:00.000+02:00,7,1928,43,307,295,314,310,-19,186,-0.4050387596899225,0.9393939393939393
-1275782400000,1929-07-29T02:00:00.000+02:00,7,1928,44,289,287,290,290,-3,175,-0.3811563169164882,0.93
-1275177600000,1929-08-05T02:00:00.000+02:00,7,1928,45,277,269,287,273,-18,167,-0.3543123543123543,0.9391176470588235
-1274572800000,1929-08-12T02:00:00.000+02:00,7,1928,46,265,263,266,266,-3,160,-0.33080808080808083,0.9298274445357436
-1273968000000,1929-08-19T02:00:00.000+02:00,7,1928,47,256,255,259,257,-5,155,-0.3024523160762943,0.9097560975609756
-1273363200000,1929-08-26T02:00:00.000+02:00,7,1928,48,240,236,250,236,-14,145,-0.2961876832844575,0.9098039215686274
-1272758400000,1929-09-02T02:00:00.000+02:00,7,1928,49,232,223,236,235,-13,140,-0.27044025157232704,0.9055555555555556
-1272153600000,1929-09-09T02:00:00.000+02:00,7,1928,50,221,221,223,221,-3,134,-0.2558922558922559,0.8974789915966386
-1271548800000,1929-09-16T02:00:00.000+02:00,7,1928,51,206,204,217,204,-13,124,-0.2616487455197133,0.91
-1270944000000,1929-09-23T02:00:00.000+02:00,7,1928,52,202,200,204,204,-4,122,-0.23484848484848486,0.8787878787878788
-1270339200000,1929-09-30T02:00:00.000+02:00,1,1928,53,200,200,200,200,0,17,-0.21875,0
-1270252800000,1929-10-01T02:00:00.000+02:00,7,1929,1,198,195,200,197,-5,119,-0.20161290322580644,0.84
-1269648000000,1929-10-08T02:00:00.000+02:00,7,1929,2,188,188,189,188,0,114,-0.21338912133891214,0.8580188679245283
-1269043200000,1929-10-15T02:00:00.000+02:00,7,1929,3,190,188,195,189,4,115,-0.18454935622317598,0.82
-1268438400000,1929-10-22T02:00:00.000+02:00,7,1929,4,197,197,198,197,1,119,-0.16170212765957448,0.74
-1267833600000,1929-10-29T02:00:00.000+02:00,7,1929,5,202,198,206,201,8,122,-0.16182572614107885,0.7
-1267228800000,1929-11-05T02:00:00.000+02:00,7,1929,6,205,204,206,204,0,124,-0.18326693227091634,0.73
-1266624000000,1929-11-12T02:00:00.000+02:00,7,1929,7,230,213,236,232,23,139,-0.1449814126394052,0.65
-1266019200000,1929-11-19T02:00:00.000+02:00,7,1929,8,249,240,262,250,-17,151,-0.15017064846416384,0.6729515418502202
-1265414400000,1929-11-26T02:00:00.000+02:00,7,1929,9,262,250,287,263,37,159,-0.19877675840978593,0.728421052631579
-1264809600000,1929-12-03T02:00:00.000+02:00,7,1929,10,419,354,512,403,154,254,0.13243243243243244,0.27036144578313254
-1264204800000,1929-12-10T02:00:00.000+02:00,7,1929,11,508,475,548,507,-20,307,0.23002421307506055,0.18086956521739134
-1263600000000,1929-12-17T02:00:00.000+02:00,7,1929,12,480,475,490,478,-16,290,0.03896103896103896,0.36695652173913046
-1262995200000,1929-12-24T02:00:00.000+02:00,7,1929,13,482,481,485,481,4,291,-0.07307692307692308,0.5
-1262390400000,1929-12-31T02:00:00.000+02:00,7,1929,14,511,493,531,512,39,309,-0.125,0.5841428571428571
-1261785600000,1930-01-07T02:00:00.000+02:00,7,1929,15,585,548,607,588,59,354,-0.1,0.5559999999999999
-1261180800000,1930-01-14T02:00:00.000+02:00,7,1929,16,653,632,699,637,12,395,-0.10425240054869685,0.49864314789687925
-1260576000000,1930-01-21T02:00:00.000+02:00,7,1929,17,667,648,685,662,36,404,-0.20783847980997625,0.6777726218097447
-1259971200000,1930-01-28T02:00:00.000+02:00,7,1929,18,685,685,685,685,0,414,-0.3010204081632653,0.7898113207547169
-1259366400000,1930-02-04T02:00:00.000+02:00,7,1929,19,702,685,725,705,35,425,-0.39168110918544197,0.8270689655172414
-1258761600000,1930-02-11T02:00:00.000+02:00,7,1929,20,759,735,764,764,29,459,-0.4245640636846095,0.8368975069252077
-1258156800000,1930-02-18T02:00:00.000+02:00,7,1929,21,789,764,837,790,34,477,-0.4893203883495146,0.8496945010183299
-1257552000000,1930-02-25T02:00:00.000+02:00,7,1929,22,852,817,872,858,55,515,-0.5369565217391304,0.8383838383838383
-1256947200000,1930-03-04T02:00:00.000+02:00,7,1929,23,898,872,910,903,38,543,-0.5925589836660617,0.8448275862068967
-1256342400000,1930-03-11T02:00:00.000+02:00,7,1929,24,919,919,919,919,0,556,-0.6283865750101092,0.8699672461577224
-1255737600000,1930-03-18T02:00:00.000+02:00,7,1929,25,934,919,965,919,46,565,-0.6549685999261174,0.91875935828877
-1255132800000,1930-03-25T02:00:00.000+02:00,7,1929,26,979,965,988,982,17,592,-0.6655278442090878,0.9197549770290965
-1254528000000,1930-04-01T02:00:00.000+02:00,7,1929,27,1023,982,1073,1035,77,619,-0.6632653061224489,0.9391375545851529
-1253923200000,1930-04-08T02:00:00.000+02:00,7,1929,28,1043,1035,1047,1047,0,631,-0.6548643282594309,0.9381384248210025
-1253318400000,1930-04-15T02:00:00.000+02:00,7,1929,29,1094,1047,1127,1106,79,662,-0.6305302262749072,0.9298574949105326
-1252713600000,1930-04-22T02:00:00.000+02:00,7,1929,30,1170,1147,1200,1164,53,708,-0.5903361344537815,0.9198956067855589
-1252108800000,1930-04-29T02:00:00.000+02:00,7,1929,31,1242,1212,1302,1241,90,751,-0.5394883203559511,0.8897087378640777
-1251504000000,1930-05-06T02:00:00.000+02:00,7,1929,32,1522,1323,1721,1506,398,920,-0.38924558587479935,0.8097057305110996
-1250899200000,1930-05-13T02:00:00.000+02:00,7,1929,33,2053,1812,2220,2054,408,1242,-0.09439788266431408,0.5759049360146252
-1250294400000,1930-05-20T02:00:00.000+02:00,7,1929,34,2141,2054,2220,2173,-166,1295,0.05885262116716122,0.4513307984790875
-1249689600000,1930-05-27T02:00:00.000+02:00,7,1929,35,1887,1780,2030,1888,-250,1141,0.06791171477079797,0.42960498960498966
-1249084800000,1930-06-03T02:00:00.000+02:00,7,1929,36,1672,1590,1775,1669,-185,1011,0.0992767915844839,0.38356389214536923
-1248480000000,1930-06-10T02:00:00.000+02:00,7,1929,37,1435,1302,1546,1435,-245,868,0.11326609775019394,0.36
-1247875200000,1930-06-17T02:00:00.000+02:00,7,1929,38,1156,1035,1284,1164,-249,699,0.06445672191528545,0.4
-1247270400000,1930-06-24T02:00:00.000+02:00,7,1929,39,999,982,1026,1007,-44,604,0.09659714599341383,0.3817194570135746
-1246665600000,1930-07-01T02:00:00.000+02:00,7,1929,40,924,768,975,965,-207,559,0.19844357976653695,0.29071253071253067
-1246060800000,1930-07-08T02:00:00.000+02:00,7,1929,41,692,620,755,699,-136,419,0.048484848484848485,0.38
-1245456000000,1930-07-15T02:00:00.000+02:00,7,1929,42,540,507,588,537,-81,326,-0.06412478336221837,0.47524873096446707
-1244851200000,1930-07-22T02:00:00.000+02:00,7,1929,43,498,493,503,497,-10,301,-0.03488372093023256,0.45670731707317075
-1244246400000,1930-07-29T02:00:00.000+02:00,7,1929,44,472,456,490,475,-34,286,0.010706638115631691,0.45294117647058824
-1243641600000,1930-08-05T02:00:00.000+02:00,7,1929,45,440,430,452,435,-22,266,0.02564102564102564,0.44166666666666665
-1243036800000,1930-08-12T02:00:00.000+02:00,7,1929,46,407,390,427,407,-38,246,0.027777777777777776,0.45
-1242432000000,1930-08-19T02:00:00.000+02:00,7,1929,47,380,375,385,383,-10,230,0.035422343324250684,0.415857142857143
-1241827200000,1930-08-26T02:00:00.000+02:00,7,1929,48,352,344,368,347,-25,213,0.03225806451612903,0.4311345646437995
-1241222400000,1930-09-02T02:00:00.000+02:00,7,1929,49,324,306,342,328,-36,196,0.018867924528301886,0.43277419354838714
-1240617600000,1930-09-09T02:00:00.000+02:00,7,1929,50,289,283,303,287,-19,175,-0.026936026936026935,0.49
-1240012800000,1930-09-16T02:00:00.000+02:00,7,1929,51,274,266,290,269,-24,165,-0.017921146953405017,0.47
-1239408000000,1930-09-23T02:00:00.000+02:00,7,1929,52,264,259,266,263,-7,160,0,0.4141414141414143
-1238803200000,1930-09-30T02:00:00.000+02:00,1,1929,53,257,257,257,257,0,22,0.00390625,0
-1238716800000,1930-10-01T02:00:00.000+02:00,7,1930,1,256,255,257,255,-2,155,0.03225806451612903,0.4016227180527384
-1238112000000,1930-10-08T02:00:00.000+02:00,7,1930,2,243,236,255,240,-18,147,0.016736401673640166,0.42329411764705893
-1237507200000,1930-10-15T02:00:00.000+02:00,7,1930,3,236,235,236,236,-2,142,0.012875536480686695,0.41
-1236902400000,1930-10-22T02:00:00.000+02:00,7,1930,4,226,223,235,223,-11,137,-0.03829787234042553,0.48
-1236297600000,1930-10-29T02:00:00.000+02:00,7,1930,5,218,204,223,221,-19,132,-0.0954356846473029,0.5740425531914893
-1235692800000,1930-11-05T02:00:00.000+02:00,7,1930,6,204,204,204,204,0,123,-0.18725099601593626,0.76
-1235088000000,1930-11-12T02:00:00.000+02:00,7,1930,7,213,204,217,217,13,129,-0.20817843866171004,0.7474747474747475
-1234483200000,1930-11-19T02:00:00.000+02:00,7,1930,8,225,217,235,223,18,136,-0.23208191126279865,0.79
-1233878400000,1930-11-26T02:00:00.000+02:00,7,1930,9,250,236,266,250,30,151,-0.23547400611620795,0.7969298245614035
-1233273600000,1930-12-03T02:00:00.000+02:00,7,1930,10,289,269,328,283,59,175,-0.21891891891891893,0.773888888888889
-1232668800000,1930-12-10T02:00:00.000+02:00,7,1930,11,372,347,385,375,28,225,-0.09927360774818401,0.5942446043165468
-1232064000000,1930-12-17T02:00:00.000+02:00,7,1930,12,383,375,390,385,15,232,-0.170995670995671,0.6994152046783625
-1231459200000,1930-12-24T02:00:00.000+02:00,7,1930,13,402,394,422,396,28,243,-0.22692307692307692,0.76
-1230854400000,1930-12-31T02:00:00.000+02:00,7,1930,14,461,452,475,456,23,279,-0.2106164383561644,0.7468944099378882
-1230249600000,1931-01-07T02:00:00.000+02:00,7,1930,15,492,481,497,493,16,298,-0.24307692307692308,0.7895705521472394
-1229644800000,1931-01-14T02:00:00.000+02:00,7,1930,16,515,503,525,515,22,312,-0.2935528120713306,0.8495726495726497
-1229040000000,1931-01-21T02:00:00.000+02:00,7,1930,17,596,548,630,588,81,360,-0.2921615201900237,0.8389395194697598
-1228435200000,1931-01-28T02:00:00.000+02:00,7,1930,18,612,607,630,607,-23,370,-0.37551020408163266,0.869942196531792
-1227830400000,1931-02-04T02:00:00.000+02:00,7,1930,19,630,612,648,630,36,381,-0.4540727902946274,0.9
-1227225600000,1931-02-11T02:00:00.000+02:00,7,1930,20,706,668,735,711,68,427,-0.46474601971190294,0.89
-1226620800000,1931-02-18T02:00:00.000+02:00,7,1930,21,762,741,782,764,41,461,-0.5067961165048543,0.888
-1226016000000,1931-02-25T02:00:00.000+02:00,7,1930,22,818,798,846,817,48,495,-0.5554347826086956,0.8798305084745762
-1225411200000,1931-03-04T02:00:00.000+02:00,7,1930,23,870,846,903,864,57,526,-0.6052631578947368,0.869136786188579
-1224806400000,1931-03-11T02:00:00.000+02:00,7,1930,24,965,910,1015,971,105,583,-0.6097856854023453,0.854419410745234
-1224201600000,1931-03-18T02:00:00.000+02:00,7,1930,25,1114,1035,1204,1123,169,674,-0.5884743258219431,0.8175
-1223596800000,1931-03-25T02:00:00.000+02:00,7,1930,26,1580,1246,2083,1590,837,955,-0.46019815510761874,0.7480559875583204
-1222992000000,1931-04-01T02:00:00.000+02:00,7,1930,27,2498,2300,2680,2496,380,1511,-0.17774851876234365,0.6005390835579514
-1222387200000,1931-04-08T02:00:00.000+02:00,7,1930,28,2778,2707,2899,2747,191,1680,-0.08074123097286565,0.5497607655502393
-1221782400000,1931-04-15T02:00:00.000+02:00,7,1930,29,2984,2934,3008,3008,74,1805,0.007767646065518406,0.49
-1221177600000,1931-04-22T02:00:00.000+02:00,7,1930,30,3171,3020,3242,3200,221,1918,0.11029411764705882,0.3807963118189438
-1220572800000,1931-04-29T02:00:00.000+02:00,7,1930,31,3295,3258,3334,3284,-26,1993,0.22172784575454207,0.29088820826952516
-1219968000000,1931-05-06T02:00:00.000+02:00,7,1930,32,3083,2965,3219,3078,-255,1864,0.23715890850722313,0.23060900264783765
-1219363200000,1931-05-13T02:00:00.000+02:00,7,1930,33,2683,2529,2874,2693,-345,1623,0.1835024261138068,0.2812027094002974
-1218758400000,1931-05-20T02:00:00.000+02:00,7,1930,34,2290,2173,2496,2267,-324,1385,0.13254203758654798,0.35
-1218153600000,1931-05-27T02:00:00.000+02:00,7,1930,35,1961,1839,2097,1974,-258,1186,0.10979060554612337,0.39245283018867927
-1217548800000,1931-06-03T02:00:00.000+02:00,7,1930,36,1654,1546,1780,1652,-234,1000,0.08744247205785667,0.39854014598540144
-1216944000000,1931-06-10T02:00:00.000+02:00,7,1930,37,1428,1323,1528,1419,-205,863,0.1078355314197052,0.3758202247191012
-1216339200000,1931-06-17T02:00:00.000+02:00,7,1930,38,1220,1127,1312,1200,-186,738,0.12338858195211787,0.3526011560693642
-1215734400000,1931-06-24T02:00:00.000+02:00,7,1930,39,1028,941,1091,1047,-150,621,0.12843029637760703,0.33809523809523817
-1215129600000,1931-07-01T02:00:00.000+02:00,7,1930,40,838,768,910,837,-142,507,0.08690012970168612,0.368
-1214524800000,1931-07-08T02:00:00.000+02:00,7,1930,41,692,637,755,685,-119,418,0.048484848484848485,0.38
-1213920000000,1931-07-15T02:00:00.000+02:00,7,1930,42,583,548,620,588,-72,353,0.010398613518197574,0.42688524590163957
-1213315200000,1931-07-22T02:00:00.000+02:00,7,1930,43,520,503,548,515,-45,315,0.007751937984496124,0.4406779661016949
-1212710400000,1931-07-29T02:00:00.000+02:00,7,1930,44,477,456,497,478,-40,288,0.021413276231263382,0.44
-1212105600000,1931-08-05T02:00:00.000+02:00,7,1930,45,441,430,452,439,-22,267,0.027972027972027972,0.43793357933579335
-1211500800000,1931-08-12T02:00:00.000+02:00,7,1930,46,417,407,430,412,-23,252,0.05303030303030303,0.3939393939393939
-1210896000000,1931-08-19T02:00:00.000+02:00,7,1930,47,374,352,403,375,-51,226,0.01907356948228883,0.4461538461538461
-1210291200000,1931-08-26T02:00:00.000+02:00,7,1930,48,335,324,347,331,-23,202,-0.017595307917888565,0.49662162162162166
-1209686400000,1931-09-02T02:00:00.000+02:00,7,1930,49,315,310,324,314,-14,191,-0.009433962264150943,0.47
-1209081600000,1931-09-09T02:00:00.000+02:00,7,1930,50,299,290,310,303,-20,181,0.006734006734006734,0.43793357933579335
-1208476800000,1931-09-16T02:00:00.000+02:00,7,1930,51,290,287,290,290,-3,175,0.03942652329749104,0.3764161849710983
-1207872000000,1931-09-23T02:00:00.000+02:00,7,1930,52,265,250,281,266,-31,160,0.003787878787878788,0.40575539568345337
-1207267200000,1931-09-30T02:00:00.000+02:00,1,1930,53,250,250,250,250,0,22,-0.0234375,0
-1207180800000,1931-10-01T02:00:00.000+02:00,7,1931,1,242,236,250,240,-14,146,-0.024193548387096774,0.5033783783783783
-1206576000000,1931-10-08T02:00:00.000+02:00,7,1931,2,236,236,236,236,0,143,-0.012552301255230125,0.4461538461538462
-1205971200000,1931-10-15T02:00:00.000+02:00,7,1931,3,236,236,236,236,0,143,0.012875536480686695,0.41
-1205366400000,1931-10-22T02:00:00.000+02:00,7,1931,4,246,236,255,250,18,149,0.04680851063829787,0.36363636363636376
-1204761600000,1931-10-29T02:00:00.000+02:00,7,1931,5,263,257,273,263,16,159,0.0912863070539419,0.3
-1204156800000,1931-11-05T02:00:00.000+02:00,7,1931,6,294,273,324,287,-33,178,0.17131474103585656,0.21063063063063073
-1203552000000,1931-11-12T02:00:00.000+02:00,7,1931,7,286,273,295,287,21,173,0.06319702602230483,0.34
-1202947200000,1931-11-19T02:00:00.000+02:00,7,1931,8,321,303,334,331,32,194,0.09556313993174062,0.28
-1202342400000,1931-11-26T02:00:00.000+02:00,7,1931,9,382,352,407,385,55,231,0.16819571865443425,0.22125
-1201737600000,1931-12-03T02:00:00.000+02:00,7,1931,10,540,412,630,612,217,327,0.4594594594594595,0.0702593965060879
-1201132800000,1931-12-10T02:00:00.000+02:00,7,1931,11,630,630,630,630,0,381,0.5254237288135594,0.06030084235860402
-1200528000000,1931-12-17T02:00:00.000+02:00,7,1931,12,639,630,662,630,32,386,0.38311688311688313,0.0803842459173871
-1199923200000,1931-12-24T02:00:00.000+02:00,7,1931,13,660,648,662,662,0,399,0.2692307692307692,0.17093922651933702
-1199318400000,1931-12-31T02:00:00.000+02:00,7,1931,14,672,662,685,668,23,407,0.1506849315068493,0.24150943396226407
-1198713600000,1932-01-07T02:00:00.000+02:00,7,1931,15,780,685,851,772,161,472,0.2,0.18500000000000016
-1198108800000,1932-01-14T02:00:00.000+02:00,7,1931,16,883,858,910,893,17,534,0.2112482853223594,0.1830769230769232
-1197504000000,1932-01-21T02:00:00.000+02:00,7,1931,17,953,929,965,965,-36,576,0.13182897862232779,0.20541586073500973
-1196899200000,1932-01-28T02:00:00.000+02:00,7,1931,18,966,929,982,971,28,584,-0.014285714285714285,0.31081425891181985
-1196294400000,1932-02-04T02:00:00.000+02:00,7,1931,19,1003,995,1007,1007,12,607,-0.13084922010398614,0.3355555555555555
-1195689600000,1932-02-11T02:00:00.000+02:00,7,1931,20,1049,1015,1073,1047,58,635,-0.2047005307050796,0.3875697211155382
